USE_LICENSE_URL,GUID,MEDIA,SCIENTIFIC_NAME,ID_DATE,ID_HISTORY,CITATIONS,IDENTIFIED_BY,OTHERCATALOGNUMBERS,RELATEDCATALOGEDITEMS,COLLECTORS,PREPARATORS,VERBATIM_COORDINATES,SPECIMEN_EVENT_TYPE,EVENT_ASSIGNED_BY_AGENT,EVENT_ASSIGNED_DATE,SPECIMEN_EVENT_REMARK,LOCALITY_NAME,GEOREFERENCE_SOURCE,GEOREFERENCE_PROTOCOL,COORDINATEUNCERTAINTYINMETERS,DATUM,COUNTRY,STATE_PROV,FEATURE,COUNTY,ASSOCIATED_SPECIES,ORIG_ELEV_UNITS,SPEC_LOCALITY,VERBATIM_LOCALITY,COLLECTING_METHOD,VERBATIM_DATE,BEGAN_DATE,ENDED_DATE,PARTS,PARTDETAIL,DEC_LAT,DEC_LONG,COLLECTING_EVENT_ID,YEAR_COLLECTED,RELATEDSPECIMENID,NATURE_OF_ID,ENTERED_BY,COLL_EVENT_REMARKS,DAY_COLLECTED,ACCN_NUMBER,FORMATTED_SCIENTIFIC_NAME,LOCALITY_REMARKS,MAKER,SPECIMENEVENTDETERMINER,MONTH_COLLECTED,REMARK,ELEV_IN_M,INDIVIDUALCOUNT,COLLECTING_SOURCE,MADE_DATE,VERIFICATIONSTATUS,IDENTIFICATION_REMARKS
"http://creativecommons.org/publicdomain/zero/1.0/","DMNS:Mamm:18795","[]","Lepus townsendii","2018-01-12","<i>Lepus townsendii</i> (accepted ID) identified by Liam Rossier on 2018-01-12; method: features Remark: Former nature_of_id: field.","voucher of <a href=""http://arctos.database.museum/name/Lepus townsendii"">Lepus townsendii</a> in <a href=""http://arctos.database.museum/publication/10009110"">Brown et al. 2019</a>","Liam Rossier","DZTM: Denver Zoology Tissue Mammal=7782; collector number=JMG180; field number=LT4","","Liam Rossier, Tommy Williams","Andrea Marie Carrillo, Martha MacMillan","38.500341/-106.849362","collection","Andrew Charles Doll","2018-02-15","Former verification status: verified by collector.","","Scott GPS","not recorded","10","World Geodetic System 1984","United States","Colorado","","Gunnison County","","m","Two-track road 3157 (near County Road 42, Gunnison)","Two-track road 3157 (near Co Rd 42, Gunnison)","","2018-01-12","2018-01-12","2018-01-12","liver (frozen); kidney (frozen); lung (frozen); heart (frozen); muscle (frozen); skin, study; skeleton; ectoparasite (ethanol); skin, study sample","[{""ID"":""27888462"",""SF"":"""",""PN"":""ectoparasite (ethanol)"",""LC"":""1"",""DP"":""in collection"",""CD"":""very good"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]},{""ID"":""27759934"",""SF"":"""",""PN"":""heart (frozen)"",""LC"":""1"",""DP"":""in collection"",""CD"":""very good"",""BC"":"""",""CP"":"""",""RK"":""taken in the field"",""PA"":[]},{""ID"":""27759932"",""SF"":"""",""PN"":""kidney (frozen)"",""LC"":""1"",""DP"":""in collection"",""CD"":""very good"",""BC"":"""",""CP"":"""",""RK"":""taken in the field"",""PA"":[]},{""ID"":""27759931"",""SF"":"""",""PN"":""liver (frozen)"",""LC"":""1"",""DP"":""in collection"",""CD"":""very good"",""BC"":"""",""CP"":"""",""RK"":""taken in the field"",""PA"":[]},{""ID"":""27759933"",""SF"":"""",""PN"":""lung (frozen)"",""LC"":""1"",""DP"":""in collection"",""CD"":""very good"",""BC"":"""",""CP"":"""",""RK"":""taken in the field"",""PA"":[]},{""ID"":""27759935"",""SF"":"""",""PN"":""muscle (frozen)"",""LC"":""1"",""DP"":""in collection"",""CD"":""very good"",""BC"":"""",""CP"":"""",""RK"":""taken in the field"",""PA"":[]},{""ID"":""27888461"",""SF"":"""",""PN"":""skeleton"",""LC"":""1"",""DP"":""in collection"",""CD"":""very good"",""BC"":"""",""CP"":"""",""RK"":""Extensive fracturing, especially the hip & hind legs"",""PA"":[]},{""ID"":""27888460"",""SF"":"""",""PN"":""skin, study"",""LC"":""1"",""DP"":""in collection"",""CD"":""very good"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]},{""ID"":""29008265"",""SF"":""27888460"",""PN"":""skin, study"",""LC"":""1"",""DP"":""on loan"",""CD"":""very good"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","38.500341","-106.849362","11170765","2018","","features","Encumbered","","12","2018-4","<i>Lepus townsendii</i>","","","Andrew Charles Doll on 2018-02-15","01","Hair color: 90-80 % White","2479-2479","1","wild caught","2018-01-12","verified and locked","Former nature_of_id: field."
"http://creativecommons.org/publicdomain/zero/1.0/","DMNS:Mamm:18801","[]","Lepus townsendii","2018-01-13","<i>Lepus townsendii</i> (accepted ID) identified by Liam Rossier on 2018-01-13; method: features Remark: Former nature_of_id: field.","voucher of <a href=""http://arctos.database.museum/name/Lepus townsendii"">Lepus townsendii</a> in <a href=""http://arctos.database.museum/publication/10009110"">Brown et al. 2019</a>","Liam Rossier","DZTM: Denver Zoology Tissue Mammal=7788; collector number=JMG186; field number=LT9","","Liam Rossier, Tommy Williams","Andrea Marie Carrillo, Lizzie Troyer, Martha MacMillan","38.5111792/-106.8296629","collection","Andrew Charles Doll","2018-02-15","Former verification status: verified by collector.","","Phone","not recorded","10","World Geodetic System 1984","United States","Colorado","","Gunnison County","","m","Two-track road 3068, near Gunnison County Landfill","Two-track 3068, near Gunnison County Landfill","","2018-01-13","2018-01-13","2018-01-13","liver (frozen); kidney (frozen); lung (frozen); heart (frozen); muscle (frozen); skeleton; skin, study; skin, study sample","[{""ID"":""27759976"",""SF"":"""",""PN"":""heart (frozen)"",""LC"":""1"",""DP"":""in collection"",""CD"":""very good"",""BC"":"""",""CP"":"""",""RK"":""taken in the field"",""PA"":[]},{""ID"":""27759974"",""SF"":"""",""PN"":""kidney (frozen)"",""LC"":""1"",""DP"":""in collection"",""CD"":""very good"",""BC"":"""",""CP"":"""",""RK"":""taken in the field"",""PA"":[]},{""ID"":""27759973"",""SF"":"""",""PN"":""liver (frozen)"",""LC"":""1"",""DP"":""in collection"",""CD"":""very good"",""BC"":"""",""CP"":"""",""RK"":""taken in the field"",""PA"":[]},{""ID"":""27759975"",""SF"":"""",""PN"":""lung (frozen)"",""LC"":""1"",""DP"":""in collection"",""CD"":""very good"",""BC"":"""",""CP"":"""",""RK"":""taken in the field"",""PA"":[]},{""ID"":""27759977"",""SF"":"""",""PN"":""muscle (frozen)"",""LC"":""1"",""DP"":""in collection"",""CD"":""very good"",""BC"":"""",""CP"":"""",""RK"":""taken in the field"",""PA"":[]},{""ID"":""27888466"",""SF"":"""",""PN"":""skeleton"",""LC"":""1"",""DP"":""in collection"",""CD"":""very good"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]},{""ID"":""27888465"",""SF"":"""",""PN"":""skin, study"",""LC"":""1"",""DP"":""in collection"",""CD"":""very good"",""BC"":"""",""CP"":"""",""RK"":""2 mod. areas of fur loss: left shoulder & right abdominal mid-body"",""PA"":[]},{""ID"":""29008271"",""SF"":""27888465"",""PN"":""skin, study"",""LC"":""1"",""DP"":""on loan"",""CD"":""very good"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","38.5111792","-106.8296629","11170771","2018","","features","Encumbered","","13","2018-4","<i>Lepus townsendii</i>","","","Andrew Charles Doll on 2018-02-15","01","Hair color: 95-100% White","2411-2411","1","wild caught","2018-01-13","verified and locked","Former nature_of_id: field."
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Mamm:105672","[]","Lepus townsendii townsendii","1999-01-27","<i>Lepus townsendii townsendii</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: unknown Remark: Former nature_of_id: legacy.","","Museum of Vertebrate Zoology, University of California, Berkeley","collector number=10160","","Seth B. Benson","","38.442116/-119.321254","collection","Matt Krebs","2001-03-19","","","TopoScout 2.04 USGS 1:24000","not recorded","304.8","North American Datum 1927","United States","California","","Mono County","","ft","1 mi WNW Mt. Patterson, Sweetwater Mts.","1 mi WNW Mt. Patterson, Sweetwater Mts.","","17 Jul 1946","1946-07-17","1946-07-17","skull; skin, study","[{""ID"":""13124383"",""SF"":"""",""PN"":""skin, study"",""LC"":""1"",""DP"":""in collection"",""CD"":""unchecked"",""BC"":"""",""CP"":""[  ] Museum of Vertebrate Zoology (institution)"",""RK"":"""",""PA"":[]},{""ID"":""15124383"",""SF"":"""",""PN"":""skull"",""LC"":""1"",""DP"":""in collection"",""CD"":""unchecked"",""BC"":"""",""CP"":""[  ] Museum of Vertebrate Zoology (institution)"",""RK"":"""",""PA"":[]}]","38.442116","-119.321254","10103259","1946","","unknown","Encumbered","","17","7587","<i>Lepus townsendii townsendii</i>","","","Matt Krebs on 2001-03-19","07","","3291.84-3291.84","1","wild caught","1999-01-27","unverified","Former nature_of_id: legacy."
"http://arctosdb.org/home/data/","UWYMV:Mamm:2992","[]","Lepus townsendii","1969-10-21","<i>Lepus townsendii</i> (accepted ID) identified by V. M. Rawn on 1969-10-21; method: unknown Remark: Former nature_of_id: legacy.","","V. M. Rawn","collector number=6","","V. M. Rawn","","41.20667/-106","collection","James M. Maley","2012-08-28","","","GeoLocate","BioGeoMancer","1807","World Geodetic System 1984","United States","Wyoming","","Albany County","","","Sheep Mountain","Sheep Mountain","","1969-10-21","1969-10-21","1969-10-21","skin","[{""ID"":""22491238"",""SF"":"""",""PN"":""skin"",""LC"":""1"",""DP"":""in collection"",""CD"":""whole"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","41.20667","-106","10612539","1969","","unknown","Encumbered","","21","1","<i>Lepus townsendii</i>","","","James M. Maley on 2012-08-28","10","","","1","wild caught","1969-10-21","unverified","Former nature_of_id: legacy."
"http://arctosdb.org/home/data/","UWYMV:Mamm:6083","[]","Lepus townsendii","1982-09-25","<i>Lepus townsendii</i> (accepted ID) identified by Greg Johnson on 1982-09-25; method: unknown Remark: Former nature_of_id: legacy.","","Greg Johnson","collector number=2","","Greg Johnson","","","collection","James M. Maley","2012-09-27","","","GeoLocate","GeoLocate","9021","World Geodetic System 1984","United States","Wyoming","","Carbon County","","","5 miles W Arlington","5 miles W Arlington","","1982-09-25","1982-09-25","1982-09-25","skin; skull","[{""ID"":""22520425"",""SF"":"""",""PN"":""skin"",""LC"":""1"",""DP"":""missing"",""CD"":""whole"",""BC"":"""",""CP"":"""",""RK"":""Identified as missing by Whitley Felver 10/21/19"",""PA"":[]},{""ID"":""22520426"",""SF"":"""",""PN"":""skull"",""LC"":""1"",""DP"":""missing"",""CD"":""whole"",""BC"":"""",""CP"":"""",""RK"":""Identified as missing by Whitley Felver 10/21/19"",""PA"":[]}]","41.594679","-106.304656","10617555","1982","","unknown","Encumbered","","25","1","<i>Lepus townsendii</i>","","","James M. Maley on 2012-09-27","09","","","1","wild caught","1982-09-25","unverified","Former nature_of_id: legacy."
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Mamm:38282","[]","Lepus townsendii townsendii","1999-01-27","<i>Lepus townsendii townsendii</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: unknown Remark: Former nature_of_id: legacy.","","Museum of Vertebrate Zoology, University of California, Berkeley","collector number=22","","James M. Moffitt","","38.98556/-119.95028","collection","Cyril L. Fernandez","2002-05-08","","","ArcView GNIS","MaNIS georeferencing guidelines","429.694848","North American Datum 1927","United States","Nevada","","Douglas County","","ft","Round Mound, Lake Tahoe","Round Mound, Lake Tahoe","","1 Jun 1927","1927-06-01","1927-06-01","skull; skin, study","[{""ID"":""13119531"",""SF"":"""",""PN"":""skin, study"",""LC"":""1"",""DP"":""in collection"",""CD"":""unchecked"",""BC"":"""",""CP"":""[  ] Museum of Vertebrate Zoology (institution)"",""RK"":"""",""PA"":[]},{""ID"":""15119531"",""SF"":"""",""PN"":""skull"",""LC"":""1"",""DP"":""in collection"",""CD"":""unchecked"",""BC"":"""",""CP"":""[  ] Museum of Vertebrate Zoology (institution)"",""RK"":"""",""PA"":[]}]","38.98556","-119.95028","10155686","1927","","unknown","Encumbered","","01","2910","<i>Lepus townsendii townsendii</i>","","","Cyril L. Fernandez on 2002-05-08","06","","1920.24-1920.24","1","wild caught","1999-01-27","unverified","Former nature_of_id: legacy."
"http://creativecommons.org/licenses/by/3.0/","UCM:Mamm:1194","[]","Lepus campestris","1917","<i>Lepus campestris</i> (accepted ID) identified by Ralph B. Hubbard Jr. on 1917; method: unknown Remark: Former nature_of_id: legacy.","","Ralph B. Hubbard Jr.","","","Ralph B. Hubbard Jr.","","","collection","Ryan Allen","1917-12-15","","","","","","","United States","Colorado","","Elbert County","","","1 mi. SE of Kiowa","Colorado, Elbert county, 1 mi. SE of Kiowa","","15 December 1917","1917-12-15","1917-12-15","skull; skin, study","not available","","","10880417","1917","","unknown","Encumbered","","15","0","<i>Lepus campestris</i> (Bachman 1837)","Originally no county info; LatLongRemarks: TRS Data: 8S, 63W, 21; Confidence Value: 4; UTM Zone: 13; Confidence Value: 4; UTM cannot be converted by bulkloader; data follow: DATUM: unknown; GEOREFERENCE_SOURCE: MaNIS georeferencing guidelines; GEOREFERENCE_PROTOCOL: not recorded; UTM_ZONE: ; UTM_EW: 547350; UTM_NS: 4354110","","Ryan Allen on 1917-12-15","12","","","1","wild caught","1917","unverified","Former nature_of_id: legacy."
"http://creativecommons.org/publicdomain/zero/1.0/","UMNH:Mamm:23810","[]","Lepus townsendii townsendii","2016-10-24","<i>Lepus townsendii townsendii</i> (accepted ID) identified by unknown on 2016-10-24; method: unknown Remark: Former nature_of_id: legacy.","","unknown","collector number=GDB 339","","George D. Bear","","38.2258342/-106.7693009","collection","unknown","2016-10-24","OCCURRENCEREMARKS: wild caught; ESTABLISHMENTMEANS: native","","not recorded","not recorded","1000","North American Datum 1927","United States","Colorado","","Saguache County","","","3 mi W Cochetopa Dome","United States | Colorado | Saguache","","3/10/1960","1960-03-10","1960-03-10","skull; ear (dry); ear (dry) sample","[{""ID"":""26328887"",""SF"":"""",""PN"":""ear (dry)"",""LC"":""1"",""DP"":""in collection"",""CD"":""unchecked"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]},{""ID"":""27160219"",""SF"":""26328887"",""PN"":""ear (dry)"",""LC"":""1"",""DP"":""used up"",""CD"":""unchecked"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]},{""ID"":""26328888"",""SF"":"""",""PN"":""skull"",""LC"":""1"",""DP"":""in collection"",""CD"":""unchecked"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","38.2258342","-106.7693009","11009222","1960","","unknown","Encumbered","","10","0000","<i>Lepus townsendii townsendii</i>","","","unknown on 2016-10-24","03","","","1","","2016-10-24","unverified","Former nature_of_id: legacy."
"http://creativecommons.org/licenses/by/3.0/","UCM:Mamm:13097","[]","Lepus townsendii campanius","1966","<i>Lepus townsendii campanius</i> (accepted ID) identified by J. M. Earlywine on 1966; method: unknown Remark: Former nature_of_id: legacy.","","J. M. Earlywine","original identifier=Colorado State University: CSU 11505","","J. M. Earlywine","","","collection","Todd Fielder","1966-11-27","","","","","","","United States","Colorado","","Larimer County","","","4 mi E, 1 mi N Ft. Collins","Colorado, Larimer county, 4 mi E, 1 mi N Ft. Collins","","27 November 1966","1966-11-27","1966-11-27","skull; skin, study","not available","","","10881094","1966","","unknown","Encumbered","","27","0","<i>Lepus townsendii campanius</i>","LatLongRemarks: TRS Data: 7N, 68W, 4; Confidence Value: 5; UTM Zone: 13; Confidence Value: 5; UTM cannot be converted by bulkloader; data follow: DATUM: unknown; GEOREFERENCE_SOURCE: MaNIS georeferencing guidelines; GEOREFERENCE_PROTOCOL: not recorded; UTM_ZONE: ; UTM_EW: 499349; UTM_NS: 4494115","","Todd Fielder on 1966-11-27","11","","","1","wild caught","1966","unverified","Former nature_of_id: legacy."
"http://arctosdb.org/home/data/","UWBM:Mamm:39391","[]","Lepus townsendii","2017-07-11","<i>Lepus townsendii</i> (accepted ID) identified by unknown on 2017-07-11; method: unknown Remark: Former nature_of_id: legacy.","","unknown","","","","","45.5593/-117.0657","collection","unknown","2017-07-11","native","","unknown","not recorded","1152","North American Datum 1927","United States","Oregon","","Wallowa County","","","along Cow Creek; T1N R46E","USA | Oregon | Wallowa | along Cow Creek; T1N R46E","","before 2017-07-11","1979-08-28","1979-08-28","skeleton","[{""ID"":""27099455"",""SF"":"""",""PN"":""skeleton"",""LC"":""1"",""DP"":""in collection"",""CD"":""unchecked"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","45.5593","-117.0657","11112855","1979","","unknown","Encumbered","","28","199293","<i>Lepus townsendii</i>","used sec 15 with offsets .5 mi S, .5 mi W to get center of TR; 1N46E15W,OR; placename lat/long from TRS2LL batch program, orthogonal offsets used calculated lat/long for part sections; VERBATIMCOORDINATESYSTEM: decimal degrees; GEOREFERENCEDBY: Gary W. Shugart (PSM); GEOREFERENCEDDATE: 2 Jul 2002; GEOREFERENCESOURCES: TRS2LL batch program ver 11/26/2001; GEOREFERENCEVERIFICATIONSTATUS: requires verification","","unknown on 2017-07-11","08","","","1","","2017-07-11","unverified","Former nature_of_id: legacy."
"http://creativecommons.org/licenses/by/3.0/","UTEP:ES:6-17","[]","Lepus townsendii cf.","1989-08-03","<i>Lepus townsendii cf.</i> (accepted ID) identified by Arthur H. Harris on 1989-08-03; method: features Remark: species cf.; Former nature_of_id: expert.","","Arthur H. Harris","collector number=4434","","Arthur H. Harris","","","collection","Arthur H. Harris","1967-05-30","","UTEP:ES:Site 6","GeoLocate","GeoLocate","231","World Geodetic System 1984","United States","New Mexico","","Eddy County","","m","Harris' Pocket, Dry Cave","USA, New Mexico, Eddy, Harris' Pocket, Dry Cave, Pecos River drainage, 32.3723 Lat, -104.4815 Lon, SEC 22 W1/2 SE1/4, NE1/4SE1/4  R24E T22S, Elev. 1280 M, Strat: Upper Level  ","","1967-05-30","1967-05-30","1967-05-30","tympanic bulla","[{""ID"":""26006755"",""SF"":"""",""PN"":""tympanic bulla"",""LC"":""1"",""DP"":""in collection"",""CD"":""good"",""BC"":"""",""CP"":"""",""RK"":""Occiput and auditory bullae"",""PA"":[]}]","32.3723","-104.4815","10974175","1967","","features","Encumbered","","30","1967.01","<i>Lepus townsendii</i>","Pecos River Drainage. Dry cave.  Enlargement in small limestone corridor; lead in one direction carries to balcony of Balcony Room; in other direction, too small to follow, but apparently the source of the fossil material and probably leads to foot of deposits from Bison Sink in vicinity of UTEP 4. Carnaro Peak Topographic Quad,  Lat. 32 degrees 22.34 Minutes North, Long. 104 degrees, 28.89 minutes West.  UTM 548.770 East, 3581.640 North, NAD 27. T.22S., R.24E., Section 22.  Elevation 4200. Wisconsinan Pleistocene. Minimum date = 14470.","","Arthur H. Harris on 1967-05-30","05","","1280-1280","1","","1989-08-03","unverified","species cf.; Former nature_of_id: expert."
"http://arctosdb.org/home/data/","MSB:Mamm:101475","[]","Lepus townsendii","2005-03-08","<i>Lepus townsendii</i> (accepted ID) identified by unknown on 2005-03-08; method: unknown Remark: Former nature_of_id: legacy.","","unknown","USGS: U.S. Geological Survey=BS/FC 1475; preparator number=RHI 50","","R. H. Imler","","","collection","unknown","2012-07-08","","","Geolocate","GeoLocate","1100","World Geodetic System 1984","United States","Nebraska","Crescent Lake National Wildlife Refuge","Garden County","","","Hackberry Lake","Hackberry Lake; Crystal Lake Refuge","","12-Jun-1940","1940-06-12","1940-06-12","skull; skeleton, postcranial","[{""ID"":""2210452"",""SF"":"""",""PN"":""skeleton, postcranial"",""LC"":""1"",""DP"":""unchecked"",""CD"":""unchecked"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]},{""ID"":""2210451"",""SF"":"""",""PN"":""skull"",""LC"":""1"",""DP"":""unchecked"",""CD"":""unchecked"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","41.731515","-102.43533","1455739","1940","","unknown","Encumbered","","12","0000.000.USGS","<i>Lepus townsendii</i>","","","unknown on 2012-07-08","06","18 - 3 1/2 - 4 1/4 imm","","1","wild caught","2005-03-08","unverified","Former nature_of_id: legacy."
"http://creativecommons.org/publicdomain/zero/1.0/","DMNS:Mamm:7603","[]","Lepus townsendii campanius","1989-08-16","<i>Lepus townsendii campanius</i> (accepted ID) identified by Carron A. Meaney on 1989-08-16; method: features Remark: Former nature_of_id: field.","voucher of <a href=""http://arctos.database.museum/name/Lepus townsendii campanius"">Lepus townsendii campanius</a> in <a href=""http://arctos.database.museum/publication/10009110"">Brown et al. 2019</a>","Carron A. Meaney","collector number=CAM53","","Carron A. Meaney","","","collection","Meghan L. Truckey","2012-09-11","","","GeoLocate and topographic map","GeoLocate","1000","World Geodetic System 1984","United States","Colorado","","Park County","","ft","31 kilometers south of Hartsel, Carnegie Camp; T15S-R76W-Sec 27","Colorado: Park County, 31 mi S Hartsel, 9040 ft., Carnegie Camp","","15 August 1989","1989-08-15","1989-08-15","unknown","[{""ID"":""21891245"",""SF"":"""",""PN"":""unknown"",""LC"":""1"",""DP"":""missing"",""CD"":""unknown"",""BC"":"""",""CP"":"""",""RK"":"""",""PA"":[]}]","38.715216","-105.873904","10279097","1989","","features","Encumbered","Herring Park, 3 mi W Carnegie Camp","15","1989-136","<i>Lepus townsendii campanius</i>","","","Meghan L. Truckey on 2012-09-11","08","","2755.392-2755.392","1","wild caught","1989-08-16","unverified","Former nature_of_id: field."
